Date,Latitude,Longitude,city_confirmedCount,city_curedCount,city_deadCount,city_suspectedCount,cityEnglishName
02-12,29.129901100000005,110.4816207,5.0,3.0,0.0,0.0,Zhangjiajie
02-12,40.8228016,114.880567,21.0,2.8,0.0,0.0,Zhangjiakou
02-12,38.9365134,100.4556326,2.0,1.0,0.0,0.0,Zhangye
02-12,24.5081859,117.64960270000002,19.0,3.0,0.0,0.0,Zhangzhou
02-12,21.2745127,110.35412910000001,21.0,9.0,0.0,0.0,Zhanjiang
02-12,23.0515551,112.47284509999999,15.857142857142858,7.0,1.0,0.0,Zhaoqing
02-12,27.3376718,103.7144348,14.0,1.8333333333333333,0.0,0.0,Zhaotong
02-12,34.759187700000005,113.65240760000002,137.0,43.5,0.0,0.0,Zhengzhou
02-12,32.2139599,119.45801200000001,12.0,2.0,0.0,0.0,Zhenjiang
02-12,22.521380700000005,113.3656141,61.42857142857143,18.857142857142858,0.0,0.0,Zhongshan
02-12,37.5062172,105.1690817,3.0,2.0,0.0,0.0,Zhongwei
02-12,33.6306299,114.6423617,66.0,18.5,0.0,0.0,Zhoukou
02-12,29.9873344,122.20303629999998,10.0,5.0,0.0,0.0,Zhoushan
02-12,22.230519600000004,113.54624390000001,86.85714285714286,15.571428571428571,0.0,0.0,Zhuhai
02-12,33.011581799999995,114.0164565,128.0,30.166666666666668,0.0,0.0,Zhumadian
02-12,27.8394983,113.1482168,70.57142857142857,11.857142857142858,0.0,0.0,Zhuzhou
02-12,36.8047833,118.04444720000001,20.142857142857142,1.0,0.0,0.0,Zibo
02-12,29.342000800000005,104.7761594,9.0,2.0,0.0,0.0,Zigong
02-12,30.1235983,104.64811439999998,3.0,1.0,0.0,0.0,Ziyang
02-12,27.7293815,106.9232185,25.0,1.0,0.0,0.0,Zunyi
02-11,41.16666710000001,80.2612431,1.0,0.0,0.0,0.0,Akesu
02-11,32.7165184,108.9912989,22.0,5.0,0.0,0.0,Ankang
02-11,30.535868500000003,117.10482140000003,80.0,15.0,0.0,0.0,Anqing
02-11,41.108124200000006,122.9899705,3.0,0.0,0.0,0.0,Anshan
02-11,26.2496958,105.9277805,4.0,0.0,0.0,0.0,Anshun
02-11,36.10235520000001,114.33632999999999,46.0,10.0,0.0,0.0,Anyang
02-11,45.6156275,122.8360811,1.0,0.0,0.0,0.0,Baicheng
02-11,23.9051104,106.6153867,3.0,0.0,0.0,0.0,Baise
02-11,36.5459108,104.133956,4.0,0.0,0.0,0.0,Baiyin
02-11,39.5898316,117.41230952752552,39.0,0.0,1.0,0.0,Baodi District
02-11,38.8579735,115.490696,30.0,9.0,0.0,0.0,Baoding
02-11,34.364581099999995,107.2332184,13.0,2.0,0.0,0.0,Baoji
02-11,31.406633799999998,121.4851577,9.0,0.0,0.0,0.0,Baoshan
02-11,31.406633799999998,121.4851577,20.0,0.0,0.0,0.0,Baoshan District
02-11,18.594444,109.648333,3.0,0.0,0.0,0.0,Baoting Li and Miao Autonomous County
02-11,39.5912926,88.09897710871338,3.0,0.0,0.0,0.0,Bayingolin Mongol Autonomous Prefecture
02-11,31.8689322,106.7416618,22.0,1.0,0.0,0.0,Bazhong
02-11,39.24931055,117.1986989335899,2.888888888888889,0.0,0.0,0.0,Beichen District
02-11,21.4799081,109.10680610000001,36.0,3.6666666666666665,0.0,0.0,Beihai
02-11,32.9176422,117.3825673,134.0,2.0,3.0,0.0,Bengbu
02-11,41.297577,123.7646562,3.0,0.0,0.0,0.0,Benxi
02-11,27.3053132,105.2778019,21.0,0.0,0.0,0.0,Bijie
02-11,39.00157720000001,117.7116387,3.0,0.0,0.0,0.0,Binhai New Area
02-11,45.7774951,127.6646783,11.0,5.285714285714286,0.0,0.0,Binzhou
02-11,33.8579594,115.772453,92.0,7.0,0.0,0.0,Bozhou
02-11,38.3042796,116.8511597,32.0,10.666666666666666,1.0,0.0,Cangzhou
02-11,43.8882168,125.3182578,40.0,8.5,0.0,0.0,Changchun
02-11,29.038201000000008,111.68820530000002,73.0,17.571428571428573,0.0,0.0,Changde
02-11,44.347801200000006,86.6870066,4.0,0.0,0.0,0.0,Changji
02-11,19.219722,108.997778,6.0,0.0,0.0,0.0,Changjiang Li Autonomous County
02-11,31.2092762,121.3899859,11.0,3.0,0.0,0.0,Changning District
02-11,40.2141429,116.17226818841999,19.0,0.0,0.0,0.0,Changping District
02-11,28.197948300000004,112.97132999999998,219.0,44.142857142857146,0.0,0.0,Changsha
02-11,29.956916000000003,107.135375,15.833333333333334,3.0,0.0,0.0,Changshou District
02-11,36.1829336,113.0985394,7.0,0.0,0.0,0.0,Changzhi
02-11,31.8129864,119.9692045,31.0,6.0,0.0,0.0,Changzhou
02-11,39.92044979999999,116.43691090000002,6.0,2.0,0.0,0.0,Chaoyang
02-11,39.92044979999999,116.43691090000002,56.0,0.0,0.0,0.0,Chaoyang District
02-11,23.656614600000008,116.62054820000002,5.0,0.0,0.0,0.0,Chaozhou
02-11,40.957718,117.9543248,7.0,1.0,0.0,0.0,Chengde
02-11,30.662420500000003,104.0633219,124.0,40.5,1.0,0.0,Chengdu
02-11,19.691111,109.986111,7.333333333333333,1.0,1.0,0.0,Chengmai County
02-11,25.795308900000002,113.02872939999999,33.0,13.285714285714286,0.0,0.0,Chenzhou
02-11,30.667108800000005,117.4859885,15.0,3.0,0.0,0.0,Chizhou
02-11,31.631339299999997,121.5337768,2.0,0.0,0.0,0.0,Chongming District
02-11,25.4320355,101.7047854,4.0,0.0,0.0,0.0,Chuxiong
02-11,32.2545901,118.3280486,12.0,3.6666666666666665,0.0,0.0,Chuzhou
02-11,13.922542000000002,44.768269,13.0,2.0,0.0,0.0,Dali
02-11,38.9181714,121.6282945,16.0,3.0,0.0,0.0,Dalian
02-11,40.128668,124.3863404,7.0,3.0,0.0,0.0,Dandong
02-11,19.5173795,109.56971879999999,11.0,1.0,0.0,0.0,Danzhou
02-11,46.5969028,125.1014811,14.0,0.0,1.0,0.0,Daqing
02-11,40.0921758,113.2950953,11.0,3.0,0.0,0.0,Datong
02-11,39.63606985,116.46452139471874,36.0,2.0,0.0,0.0,Daxing District
02-11,52.3413513,124.5619384,2.0,0.0,0.0,0.0,Daxinganling
02-11,31.216036,107.5027564,30.0,5.0,0.0,0.0,Dazhou
02-11,29.634816600000004,105.7461507,13.833333333333334,0.8333333333333334,0.0,0.0,Dazu District
02-11,36.0823059,101.7136132,5.0,0.0,0.0,0.0,Dehong
02-11,31.1244028,104.39013,16.0,0.0,0.0,0.0,Deyang
02-11,37.4486676,116.30541600000001,32.0,6.0,0.0,0.0,Dezhou
02-11,19.485833,110.30555599999998,3.0,0.0,0.0,0.0,Ding'an County
02-11,35.57828079999999,104.6173821,8.0,2.0,0.0,0.0,Dingxi
02-11,39.9269012,116.4100395,9.0,0.0,0.0,0.0,Dongcheng District
02-11,19.097928600000003,108.64823529999997,3.0,0.0,0.0,0.0,Dongfang
02-11,23.0444712,113.7465512,62.0,4.916666666666667,0.0,0.0,Dongguan
02-11,39.12330225,117.36387376345192,4.0,0.0,0.0,0.0,Dongli District
02-11,30.1980965,109.6755462,195.0,32.0,2.0,0.0,Enshi Tujia and Miao Autonomous Prefecture
02-11,30.4079084,114.8784297,790.0,61.0,26.0,0.0,Ezhou
02-11,21.6177532,108.3453556,17.0,1.0,0.0,0.0,Fangchenggang
02-11,39.7145318,115.86050079650428,14.0,0.0,0.0,0.0,Fangshan District
02-11,29.889273,107.82278700000002,9.833333333333334,1.0,0.0,0.0,Fengdu County
02-11,39.8571176,116.2804172,30.0,3.0,0.0,0.0,Fengtai District
02-11,30.920448699999998,121.46938340000001,9.0,1.0,0.0,0.0,Fengxian District
02-11,23.024768700000006,113.11463350000001,70.0,8.5,0.0,0.0,Foshan
02-11,42.0151733,121.6452868,8.0,0.0,0.0,0.0,Fuxin
02-11,32.892676300000005,115.8090001,132.0,15.666666666666666,0.0,0.0,Fuyang
02-11,27.9957951,116.35324499999999,64.6,11.0,0.0,0.0,Fuzhou
02-11,24.8347205,107.8696615,1.0,0.0,0.0,0.0,Ganjiang New District
02-11,34.5177861,102.6590876,6.0,0.5,0.0,0.0,Gannan
02-11,25.8332103,114.9287362,72.0,7.0,1.0,0.0,Ganzhou
02-11,30.641893900000003,100.5623286,27.0,2.0,0.0,0.0,Garzê Tibetan Autonomous Prefecture
02-11,43.7703784,124.7656749,6.0,1.0,0.0,0.0,Gongzhuling
02-11,30.459305100000005,106.6286646,30.0,3.0,0.0,0.0,Guang'an
02-11,32.4329637,105.8563402,6.0,1.0,0.0,0.0,Guangyuan
02-11,23.130196399999992,113.25929449999997,317.0,48.5,0.0,0.0,Guangzhou
02-11,23.115194,109.5960462,8.0,0.0,0.0,0.0,Guigang
02-11,25.2777506,110.291804,30.0,5.0,0.0,0.0,Guilin
02-11,26.5814112,106.7052544,29.0,1.5,0.0,0.0,Guiyang
02-11,36.0163032,106.2408629,3.0,2.0,0.0,0.0,Guyuan
02-11,37.7191885,100.456559,3.0,0.0,0.0,0.0,Haibei
02-11,39.9580718,116.292405,57.0,0.0,0.0,0.0,Haidian District
02-11,20.0423626,110.3409936,29.0,4.666666666666667,0.0,0.0,Haikou
02-11,35.47625189999999,110.4508029,1.0,0.0,0.0,0.0,Hancheng
02-11,36.583333,114.483333,27.0,3.0,0.0,0.0,Handan
02-11,30.248963400000004,120.20523419999999,157.0,47.833333333333336,0.0,0.0,Hangzhou
02-11,33.069049,107.018889,21.0,0.5,0.0,0.0,Hanzhong
02-11,45.7656666,126.6160584,146.0,15.0,0.0,0.0,Harbin
02-11,39.16174089999999,117.21320426420912,10.444444444444445,1.5555555555555556,0.0,0.0,Hebei District
02-11,35.74795770000001,114.2915957,18.0,3.0,0.0,0.0,Hebi
02-11,24.4981137,108.6296249,21.0,0.0,1.0,0.0,Hechi
02-11,35.0900603,118.39725450000002,12.222222222222221,1.5555555555555556,0.8888888888888888,0.0,Hedong District
02-11,31.75152435,117.33189367636767,150.0,16.666666666666668,1.0,0.0,Hefei
02-11,47.3355856,130.28367179999998,5.0,1.0,0.0,0.0,Hegang
02-11,48.00000470000001,127.999992,4.0,0.0,0.0,0.0,Heihe
02-11,37.7364305,115.6677229,8.0,2.0,0.0,0.0,Hengshui
02-11,26.901801900000002,112.605859,45.0,17.571428571428573,0.0,0.0,Hengyang
02-11,39.1180526,117.19409658057592,6.0,1.0,0.0,0.0,Heping District
02-11,39.08100425,117.21368664115822,4.0,0.5555555555555556,0.0,0.0,Hexi District
02-11,23.746777000000005,114.69544820000003,3.0,1.0,0.0,0.0,Heyuan
02-11,35.2477266,115.44647610000001,16.857142857142858,5.857142857142857,0.0,0.0,Heze
02-11,24.415373,111.5435723,4.0,0.0,0.0,0.0,Hezhou
02-11,23.234737,102.301136,6.0,2.0,0.0,0.0,Honghe
02-11,31.266703000000003,121.501751,7.0,2.0,0.0,0.0,Hongkou District
02-11,39.16454495,117.14646733034286,2.0,1.0,0.0,0.0,Hongqiao District
02-11,33.9566098,116.7928916,24.0,5.0,0.0,0.0,Huaibei
02-11,27.554599,109.9641566,39.0,19.285714285714285,0.0,0.0,Huaihua
02-11,32.58668260000001,117.01300190000002,35.0,5.5,0.0,0.0,Huainan
02-11,40.64575865000001,116.624596525,7.0,0.0,0.0,0.0,Huairou District
02-11,30.4494243,114.8653378,2332.0,285.0,52.0,0.0,Huanggang
02-11,31.2335925,121.479864,5.0,1.0,0.0,0.0,Huangpu District
02-11,30.134392100000003,118.1612689,9.0,1.0,0.0,0.0,Huangshan
02-11,30.2134399,115.0670135,835.0,84.5,5.0,0.0,Huangshi
02-11,29.831086099999997,118.33584410000002,53.0,4.0,0.0,0.0,Huizhou
02-11,40.7515443,120.8404789,10.0,0.0,0.0,0.0,Huludao
02-11,30.8942995,120.0851114,10.0,3.3333333333333335,0.0,0.0,Huzhou
02-11,27.1144788,114.9835744,19.0,4.0,0.0,0.0,Ji'an
02-11,31.3838958,121.2461723,8.0,1.0,0.0,0.0,Jiading District
02-11,46.8087794,130.3734556,15.0,5.0,0.0,0.0,Jiamusi
02-11,29.966729999999995,121.46569605204353,24.833333333333332,1.0,0.0,0.0,Jiangbei District
02-11,22.5766294,113.07904699999996,20.0,4.0,0.0,0.0,Jiangmen
02-11,35.2075729,113.25339770000002,28.0,2.75,1.0,0.0,Jiaozuo
02-11,30.747442500000002,120.7510971,40.0,5.666666666666667,0.0,0.0,Jiaxing
02-11,23.5430817,116.34971689999999,8.0,2.6666666666666665,0.0,0.0,Jieyang
02-11,42.9995032,125.9816054,5.0,2.0,0.0,0.0,Jilin
02-11,36.65070070000001,117.11400419999998,45.714285714285715,7.0,0.0,0.0,Jinan
02-11,38.5206719,102.185973,1.0,1.0,0.0,0.0,Jinchang
02-11,35.493783,112.8519862,8.0,2.0,0.0,0.0,Jincheng
02-11,31.2297756,121.44306,16.0,3.0,0.0,0.0,Jing'an District
02-11,29.2909294,117.204121,5.0,1.0,0.0,0.0,Jingdezhen
02-11,31.0348589,112.1973384,656.0,69.0,21.0,0.0,Jingmen
02-11,30.3543831,112.1880958,1075.0,57.25,17.0,0.0,Jingzhou
02-11,29.108034400000005,119.64864869999998,53.0,16.5,0.0,0.0,Jinhua
02-11,35.4125047,116.5849266,40.714285714285715,8.714285714285714,0.0,0.0,Jining
02-11,38.9618663,117.4080084786801,1.0,1.3333333333333333,0.0,0.0,Jinnan District
02-11,30.744817,121.3372571,3.0,0.0,0.0,0.0,Jinshan District
02-11,37.68667960000001,112.73834140000001,33.0,8.0,0.0,0.0,Jinzhong
02-11,41.108528,121.1194219,11.0,1.0,0.0,0.0,Jinzhou
02-11,29.38446135,115.68049202188841,101.0,13.0,0.0,0.0,Jiujiang
02-11,29.436043,106.36034100000002,20.0,1.0,1.0,0.0,Jiulongpo District
02-11,45.2928513,130.9619259,38.0,1.0,0.0,0.0,Jixi
02-11,35.0945453,112.58105209999998,4.0,0.0,0.0,0.0,Jiyuan
02-11,34.79611060000001,114.3472038,25.0,1.0,0.0,0.0,Kaifeng
02-11,25.0437977,102.714338,45.666666666666664,6.0,0.0,0.0,Kunming
02-11,23.749651,109.21955559999999,11.0,0.0,0.0,0.0,Laibin
02-11,39.5128345,116.69974459999999,26.0,6.0,0.0,0.0,Langfang
02-11,36.0606904,103.8305691,35.0,10.0,2.0,0.0,Lanzhou
02-11,18.64878545,109.02906137301028,2.0,0.0,0.0,0.0,Ledong Li Autonomous County
02-11,29.5608755,103.7619922,3.0,0.0,0.0,0.0,Leshan
02-11,27.7462884,102.0966149,10.0,1.0,0.0,0.0,Liangshan Yi Autonomous Prefecture
02-11,34.609263299999995,119.1695305,37.0,4.333333333333333,0.0,0.0,Lianyungang
02-11,36.4441808,115.9642007,36.57142857142857,2.0,0.0,0.0,Liaocheng
02-11,41.273887,123.1693463,3.0,0.0,0.0,0.0,Liaoyang
02-11,42.8863846,125.1374905,6.0,0.0,0.0,0.0,Liaoyuan
02-11,26.87408660000001,100.2356332,7.0,2.0,0.0,0.0,Lijiang
02-11,23.88848,100.0879344,1.0,0.0,0.0,0.0,Lincang
02-11,36.0885338,111.512998,2.0,1.0,0.0,0.0,Linfen
02-11,19.801667,109.712778,6.0,1.0,0.0,0.0,Lingao County
02-11,18.568333,109.947222,4.0,0.0,0.0,0.0,Lingshui Li Autonomous County
02-11,35.54418629999999,103.0715757,3.0,2.0,0.0,0.0,Linxia
02-11,38.55446899999999,14.825470999999997,43.714285714285715,8.714285714285714,0.0,0.0,Linyi
02-11,31.6506882,119.0262399,17.0,5.666666666666667,0.0,0.0,Lishui
02-11,26.5927706,104.8393163,10.0,0.5,1.0,0.0,Liupanshui
02-11,24.3210804,109.4065723,22.0,4.0,0.0,0.0,Liuzhou
02-11,33.387124,104.9313723,4.0,0.0,0.0,0.0,Longnan
02-11,25.0974393,117.01511620000001,6.0,1.0,0.0,0.0,Longyan
02-11,27.75293299999999,111.676384,69.0,12.0,0.0,0.0,Loudi
02-11,31.7383487,116.5142252,59.0,3.0,0.0,0.0,Lu'an
02-11,33.5720554,114.02851629999999,31.0,6.0,0.0,0.0,Luohe
02-11,34.655687300000004,112.42096289999998,28.0,2.0,0.0,0.0,Luoyang
02-11,28.874514500000004,105.4394183,18.0,2.0,0.0,0.0,Luzhou
02-11,37.5200946,111.1444891,6.0,3.6666666666666665,0.0,0.0,Lüliang
02-11,31.6866105,118.5048377,32.0,3.3333333333333335,0.0,0.0,Ma'anshan
02-11,21.6656562,110.9196315,11.0,1.0,0.0,0.0,Maoming
02-11,42.5668595,125.7838796,1.0,0.0,0.0,0.0,Meihekou
02-11,30.0765357,103.8432023,7.0,1.0,0.0,0.0,Meishan
02-11,24.305355200000005,116.11774360000003,13.0,4.0,0.0,0.0,Meizhou
02-11,39.9938234,115.79514457510444,3.0,0.0,0.0,0.0,Mentougou District
02-11,31.458932,104.750108,21.0,4.0,0.0,0.0,Mianyang
02-11,31.114766600000006,121.3769429,17.0,2.0,0.0,0.0,Minhang District
02-11,40.3751032,116.8371838,6.0,0.0,0.0,0.0,Miyun District
02-11,44.5498406,129.6259558,12.0,1.0,0.0,0.0,Mudanjiang
02-11,29.5399396,106.68353020000002,8.833333333333334,0.0,0.0,0.0,Nan'an District
02-11,28.6792695,115.8885987,195.0,46.5,0.0,0.0,Nanchang
02-11,30.839161600000004,106.1078202,34.0,4.0,0.0,0.0,Nanchong
02-11,32.060973600000004,118.79164579999998,84.0,22.0,0.0,0.0,Nanjing
02-11,39.10772605,117.14923148931237,3.0,0.0,0.0,0.0,Nankai District
02-11,22.8211654,108.3159756,41.0,8.0,0.0,0.0,Nanning
02-11,26.6417374,118.173639,19.0,2.3333333333333335,0.0,0.0,Nanping
02-11,31.9827896,120.89045879999999,35.0,5.0,0.0,0.0,Nantong
02-11,33.001049599999995,112.5292693,136.0,31.0,2.0,0.0,Nanyang
02-11,29.5910776,105.0629494,18.0,2.0,0.0,0.0,Neijiang
02-11,32.41875,102.6366383,1.0,0.0,0.0,0.0,Ngawa Tibetan and Qiang Autonomous Prefecture
02-11,29.862219400000004,121.62038729999999,151.0,20.833333333333332,0.0,0.0,Ningbo
02-11,26.665569899999998,119.5224895,24.0,4.0,0.0,0.0,Ningde
02-11,38.159381,106.5819335,1.0,1.0,0.0,0.0,Ningdong County
02-11,41.1169056,122.0655098,11.0,0.0,0.0,0.0,Panjin
02-11,26.5860102,101.7179276,13.0,6.75,0.0,0.0,Panzhihua
02-11,33.7374744,113.2981436,54.0,13.25,1.0,0.0,Pingdingshan
02-11,35.5410175,106.6798544,8.0,0.0,0.0,0.0,Pingliang
02-11,22.089615,106.85177620000002,26.0,1.0,0.0,0.0,Pingxiang
02-11,22.773260000000004,100.97075439999999,4.0,0.0,0.0,0.0,Pu'er
02-11,26.171900000000004,108.988,56.0,9.333333333333334,0.0,0.0,Pudong District
02-11,25.4342199,119.00746250000002,51.0,4.666666666666667,0.0,0.0,Putian
02-11,29.885886,122.47796430556356,8.0,0.0,0.0,0.0,Putuo District
02-11,35.763134799999996,115.0234071,11.0,1.0,0.0,0.0,Puyang
02-11,26.573796,108.59913600000002,10.0,0.0,0.0,0.0,Qiandongnan
02-11,29.536148,108.7673528,90.0,3.0,3.0,0.0,Qianjiang
02-11,26.0658691,107.1176105,14.0,3.0,0.0,0.0,Qiannan
02-11,25.38808,105.3874,4.0,0.5,0.0,0.0,Qianxinan
02-11,28.896247399999996,106.7298355,15.0,0.0,0.0,0.0,Qijiang District
02-11,36.06380339999999,120.37813719999998,53.142857142857146,11.0,1.0,0.0,Qingdao
02-11,31.152163600000005,121.11955189999999,5.0,2.0,0.0,0.0,Qingpu District
02-11,35.7106146,107.6384287,3.0,0.0,0.0,0.0,Qingyang
02-11,23.68329840000001,113.0505994,10.0,5.0,0.0,0.0,Qingyuan
02-11,39.9395724,119.5894129,9.0,0.0,0.0,0.0,Qinhuangdao
02-11,21.9647384,108.62090240000002,8.0,0.0,0.0,0.0,Qinzhou
02-11,19.2592373,110.4703445,6.0,0.0,1.0,0.0,Qionghai
02-11,19.032778,109.85111100000002,1.0,1.0,0.0,0.0,Qiongzhong Li and Miao Autonomous County
02-11,47.3523672,123.9164653,32.0,0.5,1.0,0.0,Qiqihar
02-11,45.7700345,131.0074987,15.0,0.0,0.0,0.0,Qitaihe
02-11,24.9038801,118.5851458,43.0,11.0,0.0,0.0,Quanzhou
02-11,25.490271700000005,103.79654,12.666666666666666,1.0,0.0,0.0,Qujing
02-11,28.973887,118.8540924,21.0,5.0,0.0,0.0,Quzhou
02-11,35.4150703,119.52145120000002,15.0,2.0,0.0,0.0,Rizhao
02-11,34.7678842,111.19083980000002,7.0,3.0,0.0,0.0,Sanmenxia
02-11,26.2367951,117.6038491,13.0,1.0,0.0,0.0,Sanming
02-11,18.2534658,109.5034392,45.333333333333336,11.0,1.0,0.0,Sanya
02-11,33.8678555,109.9353876,7.0,1.0,0.0,0.0,Shangluo
02-11,34.417097000000005,115.6508622,86.0,11.5,0.0,0.0,Shangqiu
02-11,28.450122,117.9724453,111.0,13.0,0.0,0.0,Shangrao
02-11,23.356377000000005,116.67759180000002,25.0,6.0,0.0,0.0,Shantou
02-11,22.7893675,115.37215029999999,5.0,1.0,0.0,0.0,Shanwei
02-11,24.813409900000007,113.59235639999999,7.0,3.0,0.0,0.0,Shaoguan
02-11,29.999242500000005,120.57685400000001,41.0,12.0,0.0,0.0,Shaoxing
02-11,26.958944,111.28308700000001,91.0,23.285714285714285,0.0,0.0,Shaoyang
02-11,31.58339,110.497198,10.0,6.0,0.0,0.0,Shennongjia
02-11,41.8041094,123.4276363,26.5,6.75,0.0,0.0,Shenyang
02-11,22.555454,114.05432969999998,375.0,58.5,0.0,0.0,Shenzhen
02-11,38.04,114.46999999999998,27.0,3.0,0.0,0.0,Shijiazhuang
02-11,39.9046102,116.216797,13.0,0.0,0.0,0.0,Shijingshan District
02-11,32.6420675,110.7782466,505.0,60.75,1.0,0.0,Shiyan
02-11,38.98685310000001,106.3771974,1.0,0.0,0.0,0.0,Shizuishan
02-11,46.522721,132.645516,38.0,1.0,2.0,0.0,Shuangyashan
02-11,40.158330600000006,116.72011452233473,10.0,0.0,0.0,0.0,Shunyi District
02-11,39.3307915,112.4235469,7.0,2.0,0.0,0.0,Shuozhou
02-11,43.1669821,124.364739,12.0,1.0,1.0,0.0,Siping
02-11,31.02959325,121.21083753446176,14.0,0.0,0.0,0.0,Songjiang District
02-11,45.13350250000001,124.8165152,2.0,1.0,0.0,0.0,Songyuan
02-11,46.6520483,126.9607485,39.0,3.0,4.0,0.0,Suihua
02-11,33.8963659,117.94528400000002,10.0,2.0,0.0,0.0,Suining
02-11,31.6921655,113.375823,1095.0,26.0,12.0,0.0,Suizhou
02-11,33.9564492,118.2945375,12.0,5.0,0.0,0.0,Suqian
02-11,31.3016935,120.5810725,56.5,8.0,0.0,0.0,Suzhou
02-11,36.2002968,117.0809316,31.857142857142858,1.0,0.0,0.0,Tai'an
02-11,37.8561856,112.55617439999999,18.0,3.0,0.0,0.0,Taiyuan
02-11,32.4614944,119.91344500000001,106.66666666666667,26.666666666666668,0.0,0.0,Taizhou
02-11,39.6295799,118.1739275,31.0,2.3333333333333335,0.0,0.0,Tangshan
02-11,30.6635516,113.16161909999998,261.0,12.0,10.0,0.0,Tianmen
02-11,34.579753100000005,105.70629209999998,12.0,1.0,0.0,0.0,Tianshui
02-11,42.28952329999999,123.8394899,4.0,0.5,0.0,0.0,Tieling
02-11,34.9034852,108.9461781,8.0,4.0,0.0,0.0,Tongchuan
02-11,41.7225544,125.9170455,3.0,0.0,0.0,0.0,Tonghua
02-11,29.814166,106.02909,8.0,0.0,0.0,0.0,Tongliang District
02-11,30.9345628,117.8089039,27.0,7.0,0.0,0.0,Tongling
02-11,30.149935600000003,105.79432369999999,13.833333333333334,0.0,0.0,0.0,Tongnan District
02-11,27.7223474,109.1838348,9.0,5.0,0.0,0.0,Tongren
02-11,39.8115124,116.72847046526287,17.0,1.0,0.0,0.0,Tongzhou District
02-11,43.419754,87.319461,20.0,1.0,0.0,0.0,Urumqi
02-11,18.837778,110.28749999999998,13.0,0.0,0.0,0.0,Wanning
02-11,30.0917773,103.61707780000002,1.0,0.0,0.0,0.0,Wansheng District
02-11,36.707159100000005,119.1557441,37.857142857142854,2.7142857142857144,0.0,0.0,Weifang
02-11,37.5120997,122.11525989999998,36.714285714285715,8.0,0.0,0.0,Weihai
02-11,34.5037437,109.4572848,14.0,0.0,0.0,0.0,Weinan
02-11,19.5452604,110.79322080000001,3.0,0.0,0.0,0.0,Wenchang
02-11,24.989786,121.57045799999999,2.0,0.0,0.0,0.0,Wenshan
02-11,27.9958689,120.69157919999999,474.0,100.5,0.0,0.0,Wenzhou
02-11,30.595105100000005,114.2999353,18454.0,1232.75,748.0,0.0,Wuhan
02-11,31.3536127,118.4277477,31.0,3.6666666666666665,0.0,0.0,Wuhu
02-11,39.41188060000001,117.08487604983033,1.0,0.0,0.0,0.0,Wuqing District
02-11,31.5776264,120.2951311,45.0,4.0,0.0,0.0,Wuxi
02-11,37.9822616,106.19611090000002,15.0,5.0,0.0,0.0,Wuzhong
02-11,23.478767,111.277099,5.0,4.333333333333333,0.0,0.0,Wuzhou
02-11,34.3468421,108.93658870000002,104.0,11.0,0.0,0.0,Xi'an
02-11,24.4758496,118.07468339999998,31.0,3.0,0.0,0.0,Xiamen
02-11,27.833992700000003,112.93567499999997,32.0,11.0,0.0,0.0,Xiangtan
02-11,25.55954,118.69680200000002,8.0,6.0,0.0,0.0,Xiangxi
02-11,32.0199223,112.1454107,1063.0,51.5,12.0,0.0,Xiangyang
02-11,29.8437545,114.3169418,515.0,53.75,5.0,0.0,Xianning
02-11,30.3635622,113.4170705,438.0,41.0,11.0,0.0,Xiantao
02-11,34.3075655,108.7234362,17.0,4.0,0.0,0.0,Xianyang
02-11,30.9203436,113.94965159999998,2642.0,139.25,41.0,0.0,Xiaogan
02-11,39.91086720000001,116.3599221,39.0,0.0,0.0,0.0,Xicheng District
02-11,37.0658469,114.4921929,21.0,4.666666666666667,1.0,0.0,Xingtai
02-11,36.6225321,101.7721957,15.0,5.0,0.0,0.0,Xining
02-11,35.30211329999998,113.92020619999997,48.0,7.0,1.0,0.0,Xinxiang
02-11,32.12737199999999,114.06765959999997,228.0,33.25,0.0,0.0,Xinyang
02-11,27.8007391,114.9332852,110.0,22.0,0.0,0.0,Xinyu
02-11,38.4139173,112.730463,7.0,0.0,0.0,0.0,Xinzhou
02-11,39.00180855,117.1589572270626,4.0,0.3333333333333333,0.0,0.0,Xiqing District
02-11,22.0107549,100.7960029,15.0,2.0,0.0,0.0,Xishuangbanna
02-11,28.450247,109.0027136,1.0,1.0,0.0,0.0,Xiushan Tujia and Miao Autonomous County
02-11,30.9412541,118.75401670000001,6.0,3.3333333333333335,0.0,0.0,Xuancheng
02-11,34.045713299999996,113.82259079999997,32.0,2.0,0.0,0.0,Xuchang
02-11,31.163698,121.42799380000001,16.0,1.0,0.0,0.0,Xuhui District
02-11,34.2665541,117.1809741,63.0,10.0,0.0,0.0,Xuzhou
02-11,29.985931,103.0087944,6.0,2.0,0.0,0.0,Ya'an
02-11,36.58539320000001,109.4828549,8.0,2.0,0.0,0.0,Yan'an
02-11,43.1331507,129.2795659,5.0,2.0,0.0,0.0,Yanbian
02-11,33.3939707,120.1349541,18.0,3.0,0.0,0.0,Yancheng
02-11,21.852632800000006,111.95935000000001,13.0,1.0,0.0,0.0,Yangjiang
02-11,34.271725,108.0800183,1.0,0.0,0.0,0.0,Yangling District in Xianyang
02-11,31.2620112,121.5214305,8.0,0.0,0.0,0.0,Yangpu District
02-11,37.85862,113.5730276,4.0,0.0,0.0,0.0,Yangquan
02-11,32.3926973,119.4365759,18.0,5.0,0.0,0.0,Yangzhou
